id,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,14 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),14 Day Total Orders (#),14 Day Total Units (#),14 Day Conversion Rate,14 Day Advertised ASIN Units (#),14 Day Brand Halo ASIN Units (#),14 Day Advertised ASIN Sales ,14 Day Brand Halo ASIN Sales 
116,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0f3wq3j2w,10,1,0.1,1.7,1.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
117,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0f4n6hlvw,2,1,0.5,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
118,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0f4rlv6mw,5,1,0.2,1.58,1.58,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
119,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0f6kcc6jn,10,1,0.1,2.55,2.55,344.0,0.00741279,134.901960784314,1,1,1.0,1,0,344.0,0.0
120,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0f6kcc6jn,2,1,0.5,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
121,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0f7y8nqq9,8,1,0.125,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
122,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0f7y8nqq9,29,1,0.03448276,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
123,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fbblplwl,2,1,0.5,2.46,2.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
124,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fbj63dr7,2,1,0.5,1.59,1.59,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
125,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fcgcksl2,5,1,0.2,1.67,1.67,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
126,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fcrqjx69,3,1,0.3333333,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
127,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fcv1z3jg,3,1,0.3333333,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
128,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fg1t9cvw,8,1,0.125,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
129,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fg1t9cvw,17,1,0.05882353,2.46,2.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
130,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fg1t9cvw,25,1,0.04,2.54,2.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
131,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fh24rchc,1,1,1.0,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
132,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fhl2ywvj,7,1,0.1428571,2.29,2.29,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
133,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fjr37jjy,3,1,0.3333333,2.42,2.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
134,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0fld5wcwd,2,1,0.5,2.54,2.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
135,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,b0flnjk575,5,1,0.2,2.41,2.41,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
136,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,coin plant,1,1,1.0,2.35,2.35,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
137,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,croton plants live,6,1,0.1666667,2.54,2.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
138,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,english ivy,27,1,0.03703704,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
139,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Hedges & Shrubs""",-,indoor plants for home,41,1,0.02439024,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
140,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b075n17cyg,6,1,0.1666667,2.23,2.23,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
141,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b08cb6dpzs,1,1,1.0,2.12,2.12,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
142,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b08gj289dq,1,1,1.0,2.3,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
143,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b08npsywmh,2,1,0.5,2.19,2.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
144,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b09pf3tmkw,4,1,0.25,2.3,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
145,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0bq7fhtvd,1,1,1.0,2.3,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
146,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0cr77pj26,3,1,0.3333333,2.3,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
147,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0cw62hv34,3,1,0.3333333,2.3,2.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
148,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0czhjjkyh,8,1,0.125,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
149,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0djdd6jt4,6,1,0.1666667,2.07,2.07,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
150,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0dwt78wry,5,1,0.2,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
151,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0fm9bl79z,2,1,0.5,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
152,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"category=""Cacti & Succulents Indoor Plants""",-,b0fp2whvyp,52,1,0.01923077,1.16,1.16,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
153,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CMTX1NYZ""",-,b0cz8s59jy,8,1,0.125,2.83,2.83,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
154,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BMVP8B9W""",-,b09rbc5dbs,11,1,0.09090909,2.58,2.58,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
155,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09H366NV1""",-,b0dt6y3951,2,1,0.5,2.97,2.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
156,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CKFJR8TK""",-,b0dy845fd1,5,1,0.2,2.78,2.78,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
157,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CKFJR8TK""",-,b0dy845fd1,1,1,1.0,2.96,2.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
158,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B07FNMK9LX""",-,b0fk2klj5y,2,1,0.5,2.36,2.36,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
159,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CV1DL23N""",-,b0f227nf35,5,1,0.2,2.96,2.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
160,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BR1NJPVP""",-,b09ltb4ycg,1,1,1.0,2.98,2.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
161,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0789NTBKV""",-,b0dyvts82z,7,1,0.1428571,2.99,2.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
162,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B077KZ897Z""",-,b0d1p5b17m,5,1,0.2,1.99,1.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
163,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B077KZ897Z""",-,b0f7y8nqq9,15,1,0.06666667,1.41,1.41,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
164,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B077KZ897Z""",-,ficus lyrata plant live,2,1,0.5,2.93,2.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
165,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09TB9PL97""",-,b0dwjzd4z4,4,1,0.25,2.88,2.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
166,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0cnjyjmbj,4,1,0.25,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
167,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0fbndmhgc,19,1,0.05263158,1.66,1.66,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
168,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09HPYTG5D""",-,plants for living room,2,1,0.5,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
169,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BD7G7KK7""",-,b0928m12rr,11,1,0.09090909,2.99,2.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
170,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CD3VKMPS""",-,b0dg2hj388,11,1,0.09090909,2.96,2.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
171,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CD3VKMPS""",-,b0dg2hj388,3,1,0.3333333,2.9,2.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
172,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09XBPL8HC""",-,b09rwnstq9,5,1,0.2,1.33,1.33,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
173,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09XBPL8HC""",-,b0cpsk8nm4,13,1,0.07692308,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
174,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09XBPL8HC""",-,b0cpsk8nm4,20,1,0.05,2.77,2.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
175,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09XBPL8HC""",-,b0dtp9z1xp,22,2,0.09090909,2.945,5.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
176,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09HQ2H7LJ""",-,indoor plants for home,98,4,0.04081633,2.9525,11.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
177,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09HQ2H7LJ""",-,indoor vegetables plants for home,1,1,1.0,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
178,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09XT84ZLX""",-,b0cz6t9152,3,1,0.3333333,2.94,2.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
179,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B09K8TQ4TM""",-,b09k8tq4tm,4,1,0.25,2.99,2.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
180,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B09K8TQ4TM""",-,b09k8tq4tm,18,1,0.05555556,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
181,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09K8TQ4TM""",-,b0bnb3yl2x,23,1,0.04347826,2.89,2.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
182,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09K8TQ4TM""",-,b0dpj95p72,2,1,0.5,2.94,2.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
183,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09L86HYDQ""",-,b0dpr7bqmv,2,1,0.5,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
184,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CNJZLJ5V""",-,b0cgd5gx6z,18,1,0.05555556,1.85,1.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
185,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CNJZLJ5V""",-,b0dyvts82z,7,1,0.1428571,2.96,2.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
186,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BBGK1LC1""",-,b0f26bj9kb,2,1,0.5,2.97,2.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
187,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09M9QS3Q9""",-,b0btpgjx8h,108,1,0.00925926,2.74,2.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
188,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CY5V11RV""",-,b0dt1jkrzv,7,2,0.2857143,2.4,4.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
189,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CY5V11RV""",-,b0dt1jkrzv,13,1,0.07692308,2.8,2.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
190,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BXD1DV37""",-,b0cy9d6wp1,31,1,0.03225806,2.89,2.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
191,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B082GFW1QH""",-,b0928m12rr,4,1,0.25,2.35,2.35,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
192,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0C3BCVJGR""",-,b0cy9d6wp1,47,1,0.0212766,2.23,2.23,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
193,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CN3W53HP""",-,b0cmqg9hvd,3,1,0.3333333,2.75,2.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
194,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CN3W53HP""",-,b0cz6t9152,82,3,0.03658537,2.87333333333333,8.62,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
195,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B07TT4MKRN""",-,black zz plant live,1,1,1.0,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
196,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B07TT4MKRN""",-,b0b74nmvvn,1,1,1.0,2.89,2.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
197,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B07TT4MKRN""",-,b0cmqg9hvd,2,1,0.5,2.99,2.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
198,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0B1YJKXGW""",-,b0b1yjkxgw,139,4,0.02877698,2.9975,11.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
199,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0B1YJKXGW""",-,b0b1yjkxgw,398,3,0.00753769,2.88333333333333,8.65,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
200,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0B1YJKXGW""",-,b0b1yjkxgw,715,4,0.00559441,3.0,12.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
201,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0B1YJKXGW""",-,b0b1yjkxgw,655,8,0.01221374,2.85,22.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
202,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0B1YJKXGW""",-,b0b1yjkxgw,356,1,0.00280899,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
203,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0B1YJKXGW""",-,b0b1yjkxgw,209,3,0.01435407,2.98,8.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
204,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0B1YJKXGW""",-,b0b1yjkxgw,291,1,0.00343643,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
205,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0B1YJKXGW""",-,b0cz6t9152,104,2,0.01923077,2.925,5.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
206,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0BV7C7RS6""",-,b0bv7c7rs6,4,1,0.25,2.32,2.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
207,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BV7C7RS6""",-,b0cx1xzb2s,1,1,1.0,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
208,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0CKLP4D84""",-,b0cklp4d84,79,1,0.01265823,2.55,2.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
209,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0CKLP4D84""",-,b0cklp4d84,143,2,0.01398601,2.52,5.04,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
210,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0CKLP4D84""",-,b0cklp4d84,106,1,0.00943396,2.76,2.76,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
211,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0CKLP4D84""",-,b0cklp4d84,154,2,0.01298701,2.785,5.57,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
212,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B09GBF33T3""",-,b0cz6t9152,67,5,0.07462687,2.836,14.18,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
213,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b09sddj6xw,3,1,0.3333333,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
214,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b0b8zmmyxg,1,1,1.0,2.95,2.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
215,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b0d453tpfc,11,1,0.09090909,2.56,2.56,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
216,2025-08-30,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b0dbdjdq3c,7,1,0.1428571,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
217,2025-08-31,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b0dbdjdq3c,3,1,0.3333333,2.77,2.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
218,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b0dbdjdq3c,5,1,0.2,2.99,2.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
219,2025-09-01,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b0drprxxrn,2,1,0.5,2.85,2.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
220,2025-09-05,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B08KG41K28""",-,b0drprxxrn,2,1,0.5,2.75,2.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
221,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin=""B0CVLBK2PJ""",-,b0cvlbk2pj,5,1,0.2,2.93,2.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
222,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CVLBK2PJ""",-,b07zb3wg7f,11,2,0.1818182,2.87,5.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
223,2025-09-02,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BDFJ125X""",-,b0bdffj2l7,1,1,1.0,2.98,2.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
224,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0BDFJ125X""",-,b0dg2hj388,12,1,0.08333333,3.0,3.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
225,2025-09-04,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CJP1J72D""",-,b0cp653zh8,6,1,0.1666667,1.92,1.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
226,2025-09-03,No Portfolio,INR,New Plants - SP PT - SP-GCT1,New Plants - SP PT,"asin-expanded=""B0CJP1J72D""",-,b0dfpvmpkl,1,1,1.0,2.98,2.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
